135,144,1
135,145,1
135,145.5,1
135,156.5,1
135,159.5,1
135,165.5,1
135.5,131.5,1
135.5,132,1
135.5,132.5,1
135.5,134,1
135.5,134.5,1
135.5,135,1
135.5,138,1
135.5,141,1
135.5,141.5,1
135.5,142,1
135.5,142.5,1
135.5,143,1
135.5,145,1
135.5,145.5,1
135.5,148.5,1
135.5,152,1
135.5,153,1
135.5,153.5,1
135.5,157.5,1
135.5,159.5,1
136,131,1
136,131.5,1
136,133.5,1
136,134,1
136,141,1
136,141.5,1
136,142,1
136,153.5,1
136,158,1
136,158.5,1
136.5,131,1
136.5,131.5,1
136.5,152.5,1
136.5,159,1
136.5,159.5,1
137,133.5,1
137,152,1
137,152.5,1
137,160,1
137,161.5,1
137,165,1
137.5,151.5,1
137.5,152.5,1
137.5,156,1
137.5,156.5,1
137.5,161,1
137.5,168.5,1
138,152,1
138,171,1
138.5,131,1
138.5,152.5,1
138.5,153,1
138.5,155,1
138.5,163.5,1
138.5,166.5,1
139,153.5,1
139,156,1
139,156.5,1
139,157,1
139,162,1
139,170,1
139,171.5,1
139,172,1
139.5,132,1
139.5,132.5,1
139.5,133,1
139.5,135,1
139.5,153,1
139.5,153.5,1
139.5,156,1
139.5,156.5,1
139.5,157.5,1
139.5,164.5,1
139.5,167,1
139.5,167.5,1
139.5,170,1
140,130,1
140,131,1
140,131.5,1
140,139,1
140,156.5,1
140,158.5,1
140,162.5,1
140,167.5,1
140,168,1
140,171.5,1
140.5,128,1
140.5,129.5,1
140.5,139,1
140.5,165,1
140.5,167.5,1
140.5,168.5,1
141,130.5,1
141,134,1
141,139,1
141,163.5,1
141,165.5,1
141,168,1
141,172,1
141,172.5,1
141.5,129,1
141.5,130,1
141.5,130.5,1
141.5,134,1
141.5,138.5,1
141.5,153,1
141.5,154,1
141.5,165.5,1
141.5,166,1
141.5,168,1
141.5,168.5,1
141.5,171.5,1
142,130,1
142,131,1
142,131.5,1
142,133.5,1
142,139,1
142,165.5,1
142,166,1
142,167,1
142,167.5,1
142,168,1
142,168.5,1
142,169,1
142,172,1
142,173,1
142.5,129.5,1
142.5,130,1
142.5,131,1
142.5,133,1
142.5,135,1
142.5,139,1
142.5,153.5,1
142.5,154.5,1
142.5,164,1
142.5,167.5,1
142.5,168,1
142.5,169,1
142.5,172.5,1
143,127,1
143,129.5,1
143,130,1
143,131,1
143,155,1
143,166.5,1
143,167,1
143,167.5,1
143,172.5,1
143.5,127,1
143.5,132,1
143.5,138.5,1
143.5,139,1
143.5,151.5,1
143.5,156,1
143.5,160.5,1
143.5,164.5,1
143.5,166.5,1
143.5,169,1
143.5,172.5,1
144,127,1
144,131,1
144,131.5,1
144,132,1
144,138,1
144,138.5,1
144,147,1
144,147.5,1
144,151,1
144,151.5,1
144,153,1
144,153.5,1
144,159,1
144,159.5,1
144,160.5,1
144,161.5,1
144,165,1
144,166.5,1
144,167,1
144,167.5,1
144,168,1
144,169,1
144,169.5,1
144,172.5,1
144.5,131.5,1
144.5,137.5,1
144.5,138,1
144.5,138.5,1
144.5,139,1
144.5,147,1
144.5,148.5,1
144.5,158,1
144.5,159,1
144.5,161,1
144.5,165,1
144.5,166.5,1
144.5,167,1
144.5,167.5,1
144.5,168.5,1
144.5,169,1
144.5,170,1
145,130.5,1
145,132.5,1
145,139,1
145,146,1
145,146.5,1
145,152.5,1
145,159,1
145,159.5,1
145,161,1
145,161.5,1
145,163,1
145,164,1
145,166.5,1
145,167.5,1
145,169,1
145.5,152.5,1
145.5,159.5,1
145.5,161.5,1
145.5,163,1
145.5,164,1
145.5,165,1
145.5,166.5,1
145.5,167,1
145.5,167.5,1
145.5,168.5,1
145.5,170,1
145.5,173,1
146,129,1
146,136.5,1
146,157,1
146,157.5,1
146,159.5,1
146,162,1
146,162.5,1
146,164.5,1
146,165,1
146,165.5,1
146,166,1
146,166.5,1
146,167,1
146,167.5,1
146,169.5,1
146,170.5,1
146,173,1
146.5,131,1
146.5,139,1
146.5,140.5,1
146.5,153,1
146.5,157.5,1
146.5,161.5,1
146.5,163.5,1
146.5,165,1
146.5,165.5,1
146.5,166,1
146.5,166.5,1
146.5,167.5,1
146.5,170.5,1
146.5,173,1
147,139,1
147,140,1
147,149,1
147,149.5,1
147,150.5,1
147,151,1
147,152,1
147,152.5,1
147,153,1
147,157.5,1
147,161.5,1
147,164.5,1
147,165.5,1
147,166.5,1
147,167,1
147,171.5,1
147,174,1
147.5,140,1
147.5,150,1
147.5,152.5,1
147.5,155.5,1
147.5,156.5,1
147.5,157.5,1
147.5,158,1
147.5,162.5,1
147.5,163.5,1
147.5,165,1
147.5,166,1
147.5,166.5,1
147.5,167,1
147.5,167.5,1
147.5,168,1
147.5,168.5,1
147.5,170.5,1
147.5,172,1
148,128.5,1
148,140,1
148,156,1
148,158.5,1
148,161,1
148,166.5,1
148,167,1
148,167.5,1
148,171,1
148.5,130.5,1
148.5,147,1
148.5,153.5,1
148.5,156,1
148.5,158.5,1
148.5,161.5,1
148.5,162.5,1
148.5,163,1
148.5,166,1
148.5,166.5,1
148.5,167,1
148.5,167.5,1
148.5,172,1
149,128.5,1
149,131,1
149,147,1
149,151,1
149,153,1
149,153.5,1
149,154,1
149,161.5,1
149,162.5,1
149,163.5,1
149,165,1
149,167.5,1
149,171,1
149,171.5,1
149,173.5,1
149.5,128.5,1
149.5,133,1
149.5,141,1
149.5,153,1
149.5,154.5,1
149.5,155,1
149.5,155.5,1
149.5,159.5,1
149.5,161,1
149.5,161.5,1
149.5,163,1
149.5,165,1
149.5,166.5,1
149.5,167,1
149.5,168,1
149.5,168.5,1
149.5,171.5,1
149.5,172,1
150,135.5,1
150,147,1
150,155.5,1
150,159.5,1
150,161,1
150,161.5,1
150,162,1
150,164,1
150,165,1
150,167,1
150,167.5,1
150,168,1
150,168.5,1
150,169,1
150,169.5,1
150,171,1
150,172.5,1
150,173.5,1
150.5,156.5,1
150.5,157,1
150.5,161.5,1
150.5,162,1
150.5,164,1
150.5,164.5,1
150.5,165,1
150.5,166.5,1
150.5,167,1
150.5,167.5,1
150.5,168.5,1
150.5,171.5,1
150.5,172,1
150.5,172.5,1
150.5,173.5,1
151,127,1
151,131,1
151,141.5,1
151,145,1
151,145.5,1
151,153,1
151,155,1
151,156,1
151,162.5,1
151,163,1
151,164,1
151,164.5,1
151,165,1
151,166.5,1
151,167.5,1
151,168,1
151,168.5,1
151,169,1
151,173.5,1
151.5,125.5,1
151.5,131,1
151.5,141.5,1
151.5,145.5,1
151.5,156,1
151.5,159,1
151.5,159.5,1
151.5,160.5,1
151.5,161.5,1
151.5,162.5,1
151.5,163,1
151.5,164,1
151.5,164.5,1
151.5,165,1
151.5,167,1
151.5,168,1
151.5,168.5,1
152,125.5,1
152,131,1
152,149,1
152,152.5,1
152,153.5,1
152,162.5,1
152,164,1
152,164.5,1
152,165,1
152,166.5,1
152,167.5,1
152,168,1
152.5,125.5,1
152.5,127,1
152.5,131,1
152.5,138.5,1
152.5,151,1
152.5,152.5,1
152.5,153.5,1
152.5,157,1
152.5,160.5,1
152.5,161.5,1
152.5,162.5,1
152.5,164.5,1
152.5,165,1
152.5,166.5,1
152.5,169,1
152.5,171.5,1
153,127,1
153,131,1
153,131.5,1
153,138.5,1
153,142,1
153,147,1
153,147.5,1
153,154,1
153,155.5,1
153,157,1
153,160.5,1
153,162.5,1
153,163,1
153,163.5,1
153,167,1
153,167.5,1
153,172,1
153,172.5,1
153,173.5,1
153.5,127.5,1
153.5,130,1
153.5,131.5,1
153.5,133.5,1
153.5,138.5,1
153.5,142,1
153.5,149.5,1
153.5,151,1
153.5,153.5,1
153.5,154,1
153.5,163,1
153.5,166.5,1
153.5,170,1
153.5,172.5,1
153.5,173,1
154,125.5,1
154,127.5,1
154,128.5,1
154,130,1
154,131.5,1
154,133.5,1
154,136.5,1
154,137.5,1
154,138.5,1
154,140.5,1
154,147.5,1
154,148,1
154,150.5,1
154,154.5,1
154,161.5,1
154,162.5,1
154,163,1
154,166,1
154,166.5,1
154,167.5,1
154,168,1
154,171.5,1
154.5,125.5,1
154.5,127.5,1
154.5,128.5,1
154.5,130,1
154.5,133.5,1
154.5,136.5,1
154.5,137.5,1
154.5,139.5,1
154.5,153.5,1
154.5,154,1
154.5,154.5,1
154.5,155,1
154.5,155.5,1
154.5,162.5,1
154.5,169.5,1
154.5,172,1
154.5,174,1
155,125.5,1
155,126.5,1
155,127.5,1
155,128.5,1
155,129,1
155,130,1
155,131.5,1
155,132,1
155,134.5,1
155,135.5,1
155,136.5,1
155,137.5,1
155,151,1
155,151.5,1
155,153.5,1
155,155,1
155,163,1
155,166,1
155,168.5,1
155,169.5,1
155,171.5,1
155,172.5,1
155,173.5,1
155.5,126.5,1
155.5,127,1
155.5,127.5,1
155.5,131.5,1
155.5,132,1
155.5,132.5,1
155.5,134,1
155.5,134.5,1
155.5,137,1
155.5,137.5,1
155.5,138,1
155.5,152,1
155.5,168.5,1
155.5,169.5,1
155.5,171,1
155.5,172,1
155.5,173.5,1
156,127,1
156,129.5,1
156,130,1
156,131,1
156,131.5,1
156,132.5,1
156,133.5,1
156,134,1
156,136.5,1
156,137,1
156,137.5,1
156,139,1
156,152.5,1
156,155.5,1
156,156.5,1
156,157.5,1
156,168.5,1
156,169,1
156.5,127,1
156.5,128,1
156.5,129.5,1
156.5,130,1
156.5,131,1
156.5,132.5,1
156.5,133,1
156.5,133.5,1
156.5,134.5,1
156.5,135,1
156.5,135.5,1
156.5,136,1
156.5,136.5,1
156.5,137.5,1
156.5,142,1
156.5,155,1
156.5,156,1
156.5,157,1
156.5,157.5,1
156.5,158,1
156.5,165,1
156.5,168,1
156.5,168.5,1
156.5,173,1
157,129.5,1
157,130,1
157,130.5,1
157,131,1
157,133,1
157,133.5,1
157,134.5,1
157,135,1
157,135.5,1
157,137.5,1
157,142,1
157,142.5,1
157,146,1
157,151,1
157,154.5,1
157,155,1
157,155.5,1
157,156,1
157,156.5,1
157,157,1
157,158,1
157,158.5,1
157,159,1
157,167,1
157,168,1
157,169,1
157,171.5,1
157,173,1
157,173.5,1
157.5,126,1
157.5,126.5,1
157.5,129,1
157.5,130,1
157.5,131,1
157.5,132.5,1
157.5,133,1
157.5,133.5,1
157.5,137,1
157.5,142.5,1
157.5,145.5,1
157.5,146,1
157.5,146.5,1
157.5,156.5,1
157.5,164.5,1
157.5,166.5,1
157.5,167.5,1
157.5,168,1
157.5,171,1
157.5,171.5,1
158,127,1
158,133,1
158,133.5,1
158,137,1
158,138,1
158,145.5,1
158,146,1
158,146.5,1
158,156.5,1
158,157,1
158,158,1
158,158.5,1
158,159,1
158,164,1
158,164.5,1
158,167.5,1
158,173,1
158.5,127,1
158.5,129,1
158.5,133,1
158.5,133.5,1
158.5,146,1
158.5,159,1
158.5,160.5,1
158.5,161.5,1
158.5,162,1
158.5,164,1
158.5,171,1
159,127,1
159,128,1
159,133.5,1
159,157,1
159,159,1
159,159.5,1
159,160,1
159,161.5,1
159,162,1
159,165.5,1
159,170,1
159.5,127,1
159.5,127.5,1
159.5,133.5,1
159.5,134,1
159.5,159.5,1
159.5,172,1
160,127.5,1
160,134,1
160,134.5,1
160,157.5,1
160,158,1
160,159.5,1
160,166,1
160,172,1
160.5,159.5,1
160.5,160,1
160.5,161.5,1
161,133.5,1
161,141,1
161,146,1
161,157.5,1
161,160.5,1
161,163.5,1
161,165.5,1
161,168,1
161,168.5,1
161,169,1
161.5,135,1
161.5,160,1
161.5,161,1
161.5,161.5,1
161.5,165,1
161.5,168,1
161.5,168.5,1
161.5,169.5,1
162,128,1
162,158,1
162,159.5,1
162,160,1
162,160.5,1
162,161,1
162,164.5,1
162,168,1
162.5,142.5,1
162.5,159,1
162.5,159.5,1
162.5,160,1
162.5,161,1
162.5,161.5,1
162.5,163.5,1
162.5,164,1
162.5,167.5,1
163,159,1
163,161,1
163,167.5,1
163,170.5,1
163.5,130,1
163.5,160.5,1
163.5,165.5,1
163.5,166,1
163.5,167,1
163.5,170,1
164,129.5,1
164,136,1
164,157,1
164,157.5,1
164,160,1
164,160.5,1
164,164,1
164,164.5,1
164,165.5,1
164,167,1
164,169.5,1
164.5,136.5,1
164.5,158,1
164.5,158.5,1
164.5,159.5,1
164.5,161.5,1
164.5,163.5,1
164.5,164,1
164.5,166.5,1
164.5,168,1
164.5,169,1
164.5,169.5,1
165,131.5,1
165,137,1
165,156.5,1
165,157,1
165,157.5,1
165,158.5,1
165,159.5,1
165,160,1
165,160.5,1
165,161.5,1
165,162,1
165,163,1
165,163.5,1
165,166.5,1
165,167,1
165,167.5,1
165,170.5,1
165.5,137.5,1
165.5,154.5,1
165.5,155,1
165.5,155.5,1
165.5,156.5,1
165.5,157,1
165.5,159,1
165.5,159.5,1
165.5,160,1
165.5,161,1
165.5,161.5,1
165.5,162,1
165.5,162.5,1
165.5,163,1
165.5,166,1
165.5,166.5,1
165.5,167,1
166,138,1
166,138.5,1
166,158,1
166,158.5,1
166,159,1
166,160.5,1
166,161,1
166,162,1
166,162.5,1
166,165,1
166,168,1
166.5,160,1
166.5,160.5,1
166.5,161,1
166.5,164.5,1
166.5,167.5,1
166.5,168,1
167,132.5,1
167,135,1
167,135.5,1
167,139,1
167,156.5,1
167,159.5,1
167,160,1
167,167.5,1
167,168,1
167.5,130.5,1
167.5,131,1
167.5,153,1
167.5,158.5,1
167.5,159.5,1
167.5,162,1
167.5,162.5,1
167.5,169,1
168,131.5,1
168,136,1
168,144,1
168,144.5,1
168,152.5,1
168,160.5,1
168,161,1
168,162,1
168,162.5,1
168,168.5,1
168.5,132,1
168.5,132.5,1
168.5,136,1
168.5,136.5,1
168.5,137,1
168.5,137.5,1
168.5,141.5,1
168.5,142,1
168.5,142.5,1
168.5,143,1
168.5,143.5,1
168.5,144,1
168.5,144.5,1
168.5,159.5,1
168.5,160,1
168.5,161,1
168.5,162,1
168.5,162.5,1
168.5,164,1
169,132,1
169,132.5,1
169,133,1
169,135.5,1
169,137,1
169,137.5,1
169,138,1
169,138.5,1
169,139,1
169,142,1
169,142.5,1
169,143.5,1
169,144,1
169,144.5,1
169,145,1
169,145.5,1
169,160,1
169,160.5,1
169,161,1
169,168,1
169.5,132,1
169.5,132.5,1
169.5,133.5,1
169.5,135,1
169.5,135.5,1
169.5,136,1
169.5,138,1
169.5,138.5,1
169.5,139,1
169.5,142.5,1
169.5,145.5,1
169.5,148,1
169.5,152.5,1
169.5,157,1
169.5,157.5,1
169.5,158,1
169.5,160,1
169.5,164.5,1
170,132.5,1
170,133,1
170,133.5,1
170,134,1
170,134.5,1
170,136.5,1
170,137,1
170,139,1
170,139.5,1
170,140,1
170,142.5,1
170,143,1
170,143.5,1
170,156,1
170,157,1
170,161.5,1
170.5,133,1
170.5,133.5,1
170.5,134,1
170.5,134.5,1
170.5,135,1
170.5,137.5,1
170.5,139.5,1
170.5,140,1
170.5,144,1
170.5,144.5,1
170.5,157,1
170.5,157.5,1
170.5,159.5,1
171,134,1
171,135,1
171,135.5,1
171,139,1
171,139.5,1
171,141.5,1
171,142.5,1
171,150.5,1
171,156.5,1
171,157,1
171,158.5,1
171.5,134,1
171.5,139.5,1
171.5,141.5,1
171.5,142,1
171.5,146,1
171.5,162.5,1
172,136.5,1
172,138.5,1
172,139,1
172,140.5,1
172,162.5,1
172.5,134.5,1
172.5,138.5,1
172.5,139,1
172.5,139.5,1
172.5,147,1
172.5,152,1
172.5,161.5,1
173,139.5,1
173,140,1
173,141,1
173,141.5,1
173,142,1
173,142.5,1
173,143,1
173,147,1
173,160.5,1
173.5,138,1
173.5,138.5,1
173.5,140.5,1
173.5,141,1
173.5,141.5,1
173.5,142.5,1
173.5,143,1
173.5,143.5,1
173.5,144,1
173.5,156.5,1
173.5,159,1
173.5,159.5,1
173.5,160,1
173.5,160.5,1
173.5,161,1
173.5,162,1
174,141.5,1
174,142,1
174,142.5,1
174,143,1
174,143.5,1
174,144,1
174,158,1
174,158.5,1
174,160,1
174,161,1
174,161.5,1
174.5,144.5,1
174.5,145,1
174.5,145.5,1
174.5,151,1
174.5,159.5,1
174.5,160,1
174.5,160.5,1
174.5,161.5,1
174.5,162.5,1
175,146,1
175,147,1
175,149,1
175,159.5,1
175.5,159.5,1
175.5,160,1
176,155.5,1
176,157.5,1
176,159,1
177,145,1
177,145.5,1
177,146,1
177,147.5,1
177,148.5,1
